"season","round","fixture","user_team_id","team","coach","team_score","opponent_team_id","opponent_team","opponent_coach","opponent_score","differential","win","draw","loss","position","points","wins","draws","losses","points_for","points_against","pcnt","sim_pos","sim_finals","sim_gfinal","sim_champ","sim_spoon"
2022,3,2,14003,"Gov Is In The Air","Luke",1658,10836,"Cumming for the DB","Anthony",1842,-184,0,0,1,6,4,1,0,2,5007,5126,97.7,4.97,0.40966,0.20015,0.0973,0.13893
2022,3,1,10882,"Take Me To Parish","James",1737,5535,"We're the Millers","Paul",1746,-9,0,0,1,7,0,0,0,3,5017,5638,89,5.76,0.26605,0.13212,0.06763,0.25101
2022,3,3,63015,"Wolf of Walsh St","Jordan",1383,10834,"Dunkley's Donuts","Mark",1512,-129,0,0,1,8,0,0,0,3,4467,5171,86.4,5.95,0.23358,0.10703,0.05124,0.28642
2022,4,3,10883,"Love is Hind","Lester",1749,10836,"Cumming for the DB","Anthony",1664,85,1,0,0,1,16,4,0,0,7533,6452,116.8,2.64,0.83863,0.45108,0.23875,0.0116
2022,4,4,10834,"Dunkley's Donuts","Mark",1753,11125,"Sloane Andreas","Simon",1691,62,1,0,0,2,16,4,0,0,7067,6398,110.5,2.81,0.81289,0.40497,0.19896,0.01501
2022,4,1,5535,"We're the Millers","Paul",1861,14003,"Gov Is In The Air","Luke",1791,70,1,0,0,3,8,2,0,2,7076,7126,99.3,4.39,0.52527,0.26902,0.13748,0.07987
2022,4,3,10836,"Cumming for the DB","Anthony",1664,10883,"Love is Hind","Lester",1749,-85,0,0,1,4,8,2,0,2,6816,6841,99.6,4.5,0.50437,0.24508,0.1193,0.08889
2022,4,4,11125,"Sloane Andreas","Simon",1691,10834,"Dunkley's Donuts","Mark",1753,-62,0,0,1,5,8,2,0,2,6688,6849,97.6,4.55,0.49362,0.23514,0.11368,0.0944
2022,4,1,14003,"Gov Is In The Air","Luke",1791,5535,"We're the Millers","Paul",1861,-70,0,0,1,6,4,1,0,3,6798,6987,97.3,5.34,0.33536,0.1645,0.08188,0.16766
2022,4,2,10882,"Take Me To Parish","James",1585,63015,"Wolf of Walsh St","Jordan",1566,19,1,0,0,7,4,1,0,3,6602,7204,91.6,5.42,0.32214,0.15473,0.07499,0.18014
2022,4,2,63015,"Wolf of Walsh St","Jordan",1566,10882,"Take Me To Parish","James",1585,-19,0,0,1,8,0,0,0,4,6033,6756,89.3,6.36,0.16772,0.07548,0.03496,0.36243
2022,5,2,10883,"Love is Hind","Lester",1655,14003,"Gov Is In The Air","Luke",1711,-56,0,0,1,1,16,4,0,1,9188,8163,112.6,3.01,0.77306,0.41152,0.21652,0.0182
2022,5,4,10834,"Dunkley's Donuts","Mark",1658,10836,"Cumming for the DB","Anthony",1830,-172,0,0,1,2,16,4,0,1,8725,8228,106,3.17,0.74721,0.36859,0.1824,0.02182
2022,5,1,5535,"We're the Millers","Paul",1779,63015,"Wolf of Walsh St","Jordan",1540,239,1,0,0,3,12,3,0,2,8855,8666,102.2,3.95,0.60509,0.31006,0.15838,0.04867
2022,5,4,10836,"Cumming for the DB","Anthony",1830,10834,"Dunkley's Donuts","Mark",1658,172,1,0,0,4,12,3,0,2,8646,8499,101.7,4.05,0.5869,0.29069,0.14269,0.05724
2022,5,2,14003,"Gov Is In The Air","Luke",1711,10883,"Love is Hind","Lester",1655,56,1,0,0,5,8,2,0,3,8509,8642,98.5,4.95,0.40456,0.19921,0.09852,0.1172
2022,5,3,10882,"Take Me To Parish","James",1767,11125,"Sloane Andreas","Simon",1674,93,1,0,0,6,8,2,0,3,8369,8878,94.3,5.02,0.39259,0.18875,0.092,0.12295
2022,5,3,11125,"Sloane Andreas","Simon",1674,10882,"Take Me To Parish","James",1767,-93,0,0,1,7,8,2,0,3,8362,8616,97.1,5.03,0.38993,0.18726,0.08975,0.12705
2022,5,1,63015,"Wolf of Walsh St","Jordan",1540,5535,"We're the Millers","Paul",1779,-239,0,0,1,8,0,0,0,5,7573,8535,88.7,6.83,0.10066,0.04392,0.01974,0.48687
2022,6,1,5535,"We're the Millers","Paul",2135,10883,"Love is Hind","Lester",1761,374,1,0,0,1,16,4,0,2,10990,10427,105.4,3.35,0.71419,0.3852,0.20353,0.03173
2022,6,1,10883,"Love is Hind","Lester",1761,5535,"We're the Millers","Paul",2135,-374,0,0,1,2,16,4,0,2,10949,10298,106.3,3.34,0.71602,0.3824,0.20215,0.03023
2022,6,3,10834,"Dunkley's Donuts","Mark",1719,14003,"Gov Is In The Air","Luke",1756,-37,0,0,1,3,16,4,0,2,10444,9984,104.6,3.53,0.67994,0.33397,0.16406,0.03634
2022,6,4,10836,"Cumming for the DB","Anthony",1692,10882,"Take Me To Parish","James",1718,-26,0,0,1,4,12,3,0,3,10338,10217,101.2,4.49,0.4992,0.24445,0.12045,0.09206
2022,6,3,14003,"Gov Is In The Air","Luke",1756,10834,"Dunkley's Donuts","Mark",1719,37,1,0,0,5,12,3,0,3,10265,10361,99.1,4.52,0.49135,0.23852,0.11556,0.08993
2022,6,4,10882,"Take Me To Parish","James",1718,10836,"Cumming for the DB","Anthony",1692,26,1,0,0,6,12,3,0,3,10087,10570,95.4,4.6,0.4755,0.22481,0.10661,0.09595
2022,6,2,11125,"Sloane Andreas","Simon",1431,63015,"Wolf of Walsh St","Jordan",1735,-304,0,0,1,7,8,2,0,4,9793,10351,94.6,5.6,0.28521,0.12982,0.06058,0.20538
2022,6,2,63015,"Wolf of Walsh St","Jordan",1735,11125,"Sloane Andreas","Simon",1431,304,1,0,0,8,4,1,0,5,9308,9966,93.4,6.56,0.13859,0.06083,0.02706,0.41838
2022,7,1,5535,"We're the Millers","Paul",2007,11125,"Sloane Andreas","Simon",1434,573,1,0,0,1,20,5,0,2,12997,11861,109.6,2.86,0.80601,0.44192,0.23716,0.01102
2022,7,2,10883,"Love is Hind","Lester",1821,10834,"Dunkley's Donuts","Mark",1804,17,1,0,0,2,20,5,0,2,12770,12102,105.5,2.95,0.7908,0.4207,0.22011,0.01193
2022,7,3,10836,"Cumming for the DB","Anthony",1931,63015,"Wolf of Walsh St","Jordan",1478,453,1,0,0,3,16,4,0,3,12269,11695,104.9,3.99,0.59723,0.2954,0.14495,0.04
2022,7,2,10834,"Dunkley's Donuts","Mark",1804,10883,"Love is Hind","Lester",1821,-17,0,0,1,4,16,4,0,3,12248,11805,103.8,4,0.59427,0.29188,0.14522,0.0415
2022,7,4,10882,"Take Me To Parish","James",1737,14003,"Gov Is In The Air","Luke",1735,2,1,0,0,5,16,4,0,3,11824,12305,96.1,4.16,0.56112,0.25437,0.1155,0.04789
2022,7,4,14003,"Gov Is In The Air","Luke",1735,10882,"Take Me To Parish","James",1737,-2,0,0,1,6,12,3,0,4,12000,12098,99.2,4.98,0.38947,0.18578,0.08898,0.09952
2022,7,1,11125,"Sloane Andreas","Simon",1434,5535,"We're the Millers","Paul",2007,-573,0,0,1,7,8,2,0,5,11227,12358,90.8,6.11,0.18435,0.07888,0.03485,0.25152
2022,7,3,63015,"Wolf of Walsh St","Jordan",1478,10836,"Cumming for the DB","Anthony",1931,-453,0,0,1,8,4,1,0,6,10786,11897,90.7,6.95,0.07675,0.03107,0.01323,0.49662
2022,8,1,5535,"We're the Millers","Paul",1758,10834,"Dunkley's Donuts","Mark",1745,13,1,0,0,1,24,6,0,2,14755,13606,108.4,2.46,0.88182,0.48463,0.25778,0.0046
2022,8,3,10883,"Love is Hind","Lester",1829,10882,"Take Me To Parish","James",1691,138,1,0,0,2,24,6,0,2,14599,13793,105.8,2.51,0.87435,0.4737,0.25104,0.0049
2022,8,2,10836,"Cumming for the DB","Anthony",1644,11125,"Sloane Andreas","Simon",1530,114,1,0,0,3,20,5,0,3,13913,13225,105.2,3.55,0.7015,0.33696,0.16143,0.02118
2022,8,1,10834,"Dunkley's Donuts","Mark",1745,5535,"We're the Millers","Paul",1758,-13,0,0,1,4,16,4,0,4,13993,13563,103.2,4.4,0.52283,0.2531,0.12497,0.05661
2022,8,3,10882,"Take Me To Parish","James",1691,10883,"Love is Hind","Lester",1829,-138,0,0,1,5,16,4,0,4,13515,14134,95.6,4.59,0.48024,0.21489,0.09736,0.06649
2022,8,4,14003,"Gov Is In The Air","Luke",1619,63015,"Wolf of Walsh St","Jordan",1783,-164,0,0,1,6,12,3,0,5,13619,13881,98.1,5.4,0.30478,0.14103,0.06622,0.13245
2022,8,2,11125,"Sloane Andreas","Simon",1530,10836,"Cumming for the DB","Anthony",1644,-114,0,0,1,7,8,2,0,6,12757,14002,91.1,6.52,0.11982,0.04944,0.02099,0.34801
2022,8,4,63015,"Wolf of Walsh St","Jordan",1783,14003,"Gov Is In The Air","Luke",1619,164,1,0,0,8,8,2,0,6,12569,13516,93,6.58,0.11466,0.04625,0.02021,0.36576
2022,9,1,5535,"We're the Millers","Paul",1936,10836,"Cumming for the DB","Anthony",1751,185,1,0,0,1,28,7,0,2,16691,15357,108.7,2.12,0.93462,0.52605,0.28598,0.00116
2022,9,4,10883,"Love is Hind","Lester",1767,63015,"Wolf of Walsh St","Jordan",1447,320,1,0,0,2,28,7,0,2,16366,15240,107.4,2.23,0.92334,0.49564,0.25464,0.00094
2022,9,2,10834,"Dunkley's Donuts","Mark",1918,10882,"Take Me To Parish","James",1854,64,1,0,0,3,20,5,0,4,15911,15417,103.2,3.91,0.6424,0.31044,0.15235,0.02091
2022,9,1,10836,"Cumming for the DB","Anthony",1751,5535,"We're the Millers","Paul",1936,-185,0,0,1,4,20,5,0,4,15664,15161,103.3,4,0.61636,0.28465,0.13395,0.02171
2022,9,2,10882,"Take Me To Parish","James",1854,10834,"Dunkley's Donuts","Mark",1918,-64,0,0,1,5,16,4,0,5,15369,16052,95.7,4.98,0.38212,0.17223,0.07995,0.06796
2022,9,3,14003,"Gov Is In The Air","Luke",1655,11125,"Sloane Andreas","Simon",1495,160,1,0,0,6,16,4,0,5,15274,15376,99.3,4.98,0.37775,0.16593,0.07522,0.06055
2022,9,3,11125,"Sloane Andreas","Simon",1495,14003,"Gov Is In The Air","Luke",1655,-160,0,0,1,7,8,2,0,7,14252,15657,91,6.86,0.0627,0.02341,0.00942,0.39809
2022,9,4,63015,"Wolf of Walsh St","Jordan",1447,10883,"Love is Hind","Lester",1767,-320,0,0,1,8,8,2,0,7,14016,15283,91.7,6.92,0.06071,0.02165,0.00849,0.42868
2022,10,1,5535,"We're the Millers","Paul",1771,10882,"Take Me To Parish","James",1673,98,1,0,0,1,32,8,0,2,18462,17030,108.4,1.91,0.9693,0.55147,0.3002,0.00013
2022,10,4,10883,"Love is Hind","Lester",1802,11125,"Sloane Andreas","Simon",1595,207,1,0,0,2,32,8,0,2,18168,16835,107.9,2.01,0.96058,0.51956,0.26649,7e-05
2022,10,3,10834,"Dunkley's Donuts","Mark",1813,63015,"Wolf of Walsh St","Jordan",1775,38,1,0,0,3,24,6,0,4,17724,17192,103.1,3.49,0.75249,0.36595,0.17977,0.00454
2022,10,2,10836,"Cumming for the DB","Anthony",1514,14003,"Gov Is In The Air","Luke",1668,-154,0,0,1,4,20,5,0,5,17178,16829,102.1,4.49,0.50182,0.22138,0.10115,0.02112
2022,10,2,14003,"Gov Is In The Air","Luke",1668,10836,"Cumming for the DB","Anthony",1514,154,1,0,0,5,20,5,0,5,16942,16890,100.3,4.58,0.47003,0.19817,0.08757,0.022
2022,10,1,10882,"Take Me To Parish","James",1673,5535,"We're the Millers","Paul",1771,-98,0,0,1,6,16,4,0,6,17042,17823,95.6,5.35,0.28314,0.12035,0.05553,0.07068
2022,10,4,11125,"Sloane Andreas","Simon",1595,10883,"Love is Hind","Lester",1802,-207,0,0,1,7,8,2,0,8,15847,17459,90.8,7.07,0.03148,0.01164,0.00468,0.43639
2022,10,3,63015,"Wolf of Walsh St","Jordan",1775,10834,"Dunkley's Donuts","Mark",1813,-38,0,0,1,8,8,2,0,8,15791,17096,92.4,7.09,0.03116,0.01148,0.00461,0.44507
2022,11,1,5535,"We're the Millers","Paul",1746,14003,"Gov Is In The Air","Luke",1873,-127,0,0,1,1,32,8,0,3,20208,18903,106.9,2.14,0.94557,0.5279,0.28684,0.00014
2022,11,3,10883,"Love is Hind","Lester",1702,10836,"Cumming for the DB","Anthony",1941,-239,0,0,1,2,32,8,0,3,19870,18776,105.8,2.28,0.92923,0.49418,0.25281,9e-05
2022,11,4,10834,"Dunkley's Donuts","Mark",1862,11125,"Sloane Andreas","Simon",1592,270,1,0,0,3,28,7,0,4,19586,18784,104.3,3.12,0.80831,0.40001,0.19642,0.00082
2022,11,3,10836,"Cumming for the DB","Anthony",1941,10883,"Love is Hind","Lester",1702,239,1,0,0,4,24,6,0,5,19119,18531,103.2,4.13,0.57851,0.26456,0.12406,0.00816
2022,11,1,14003,"Gov Is In The Air","Luke",1873,5535,"We're the Millers","Paul",1746,127,1,0,0,5,24,6,0,5,18815,18636,101,4.24,0.5389,0.22905,0.10189,0.00895
2022,11,2,10882,"Take Me To Parish","James",1709,63015,"Wolf of Walsh St","Jordan",1754,-45,0,0,1,6,16,4,0,7,18751,19577,95.8,5.82,0.15782,0.06931,0.03225,0.08908
2022,11,2,63015,"Wolf of Walsh St","Jordan",1754,10882,"Take Me To Parish","James",1709,45,1,0,0,7,12,3,0,8,17545,18805,93.3,6.87,0.03352,0.01212,0.00471,0.30926
2022,11,4,11125,"Sloane Andreas","Simon",1592,10834,"Dunkley's Donuts","Mark",1862,-270,0,0,1,8,8,2,0,9,17439,19321,90.3,7.4,0.00814,0.00287,0.00102,0.5835
2022,12,2,10883,"Love is Hind","Lester",1258,14003,"Gov Is In The Air","Luke",1240,18,1,0,0,1,36,9,0,3,21128,20016,105.6,1.95,0.96876,0.50722,0.25447,1e-05
2022,12,1,5535,"We're the Millers","Paul",1121,63015,"Wolf of Walsh St","Jordan",1444,-323,0,0,1,2,32,8,0,4,21329,20347,104.8,2.51,0.91865,0.48567,0.25369,0.00021
2022,12,4,10834,"Dunkley's Donuts","Mark",1632,10836,"Cumming for the DB","Anthony",1190,442,1,0,0,3,32,8,0,4,21218,19974,106.2,2.59,0.90454,0.47517,0.24751,0.00018
2022,12,4,10836,"Cumming for the DB","Anthony",1190,10834,"Dunkley's Donuts","Mark",1632,-442,0,0,1,4,24,6,0,6,20309,20163,100.7,4.62,0.46069,0.20877,0.09831,0.01248
2022,12,2,14003,"Gov Is In The Air","Luke",1240,10883,"Love is Hind","Lester",1258,-18,0,0,1,5,24,6,0,6,20055,19894,100.8,4.72,0.42282,0.1808,0.08002,0.01352
2022,12,3,10882,"Take Me To Parish","James",1633,11125,"Sloane Andreas","Simon",1448,185,1,0,0,6,20,5,0,7,20384,21025,97,5.36,0.26551,0.12028,0.05731,0.03713
2022,12,1,63015,"Wolf of Walsh St","Jordan",1444,5535,"We're the Millers","Paul",1121,323,1,0,0,7,16,4,0,8,18989,19926,95.3,6.6,0.05607,0.02099,0.00819,0.20318
2022,12,3,11125,"Sloane Andreas","Simon",1448,10882,"Take Me To Parish","James",1633,-185,0,0,1,8,8,2,0,10,18887,20954,90.1,7.65,0.00296,0.0011,5e-04,0.73329
2022,13,1,10883,"Love is Hind","Lester",1544,5535,"We're the Millers","Paul",1245,299,1,0,0,1,40,10,0,3,22672,21261,106.6,1.55,0.98788,0.53645,0.2797,0
2022,13,1,5535,"We're the Millers","Paul",1245,10883,"Love is Hind","Lester",1544,-299,0,0,1,2,32,8,0,5,22574,21891,103.1,2.89,0.86522,0.45042,0.23254,0.00028
2022,13,3,10834,"Dunkley's Donuts","Mark",1308,14003,"Gov Is In The Air","Luke",1557,-249,0,0,1,3,32,8,0,5,22526,21531,104.6,2.9,0.86248,0.44536,0.22894,0.00018
2022,13,3,14003,"Gov Is In The Air","Luke",1557,10834,"Dunkley's Donuts","Mark",1308,249,1,0,0,4,28,7,0,6,21612,21202,101.9,4.26,0.56155,0.24774,0.11178,0.0047
2022,13,4,10882,"Take Me To Parish","James",1297,10836,"Cumming for the DB","Anthony",1111,186,1,0,0,5,24,6,0,7,21681,22136,97.9,5.06,0.33519,0.15054,0.07056,0.01517
2022,13,4,10836,"Cumming for the DB","Anthony",1111,10882,"Take Me To Parish","James",1297,-186,0,0,1,6,24,6,0,7,21420,21460,99.8,5.21,0.29518,0.13235,0.06108,0.02086
2022,13,2,63015,"Wolf of Walsh St","Jordan",1727,11125,"Sloane Andreas","Simon",1539,188,1,0,0,7,20,5,0,8,20716,21465,96.5,6.3,0.09182,0.03684,0.01528,0.09029
2022,13,2,11125,"Sloane Andreas","Simon",1539,63015,"Wolf of Walsh St","Jordan",1727,-188,0,0,1,8,8,2,0,11,20426,22681,90.1,7.84,0.00068,3e-04,0.00012,0.86852
2022,14,2,10883,"Love is Hind","Lester",1172,10834,"Dunkley's Donuts","Mark",1272,-100,0,0,1,1,40,10,0,4,23844,22533,105.8,1.73,0.98228,0.52047,0.26722,0
2022,14,2,10834,"Dunkley's Donuts","Mark",1272,10883,"Love is Hind","Lester",1172,100,1,0,0,2,36,9,0,5,23798,22703,104.8,2.44,0.93128,0.48537,0.24721,6e-05
2022,14,1,5535,"We're the Millers","Paul",1367,11125,"Sloane Andreas","Simon",1433,-66,0,0,1,3,32,8,0,6,23941,23324,102.6,3.22,0.81865,0.42548,0.22466,0.00057
2022,14,4,14003,"Gov Is In The Air","Luke",1388,10882,"Take Me To Parish","James",753,635,1,0,0,4,32,8,0,6,23000,21955,104.8,3.71,0.72013,0.32403,0.14722,0.00197
2022,14,3,10836,"Cumming for the DB","Anthony",1614,63015,"Wolf of Walsh St","Jordan",1673,-59,0,0,1,5,24,6,0,8,23034,23133,99.6,5.49,0.22372,0.10465,0.05076,0.03703
2022,14,4,10882,"Take Me To Parish","James",753,14003,"Gov Is In The Air","Luke",1388,-635,0,0,1,6,24,6,0,8,22434,23524,95.4,5.81,0.16125,0.07133,0.03228,0.05967
2022,14,3,63015,"Wolf of Walsh St","Jordan",1673,10836,"Cumming for the DB","Anthony",1614,59,1,0,0,7,24,6,0,8,22389,23079,97,5.82,0.16165,0.06829,0.03046,0.06153
2022,14,1,11125,"Sloane Andreas","Simon",1433,5535,"We're the Millers","Paul",1367,66,1,0,0,8,12,3,0,11,21859,24048,90.9,7.79,0.00104,0.00038,0.00019,0.83917
2022,15,3,10883,"Love is Hind","Lester",1767,10882,"Take Me To Parish","James",1790,-23,0,0,1,1,40,10,0,5,25611,24323,105.3,2.02,0.96344,0.50406,0.25818,0
2022,15,1,5535,"We're the Millers","Paul",1978,10834,"Dunkley's Donuts","Mark",1762,216,1,0,0,2,36,9,0,6,25919,25086,103.3,2.71,0.88817,0.47923,0.25527,0
2022,15,1,10834,"Dunkley's Donuts","Mark",1762,5535,"We're the Millers","Paul",1978,-216,0,0,1,3,36,9,0,6,25560,24681,103.6,2.88,0.86932,0.44737,0.22812,0
2022,15,4,14003,"Gov Is In The Air","Luke",1669,63015,"Wolf of Walsh St","Jordan",1648,21,1,0,0,4,36,9,0,6,24669,23603,104.5,3.36,0.77515,0.34074,0.15159,4e-05
2022,15,2,10836,"Cumming for the DB","Anthony",1790,11125,"Sloane Andreas","Simon",1734,56,1,0,0,5,28,7,0,8,24824,24867,99.8,5.18,0.26447,0.12457,0.06064,0.00528
2022,15,3,10882,"Take Me To Parish","James",1790,10883,"Love is Hind","Lester",1767,23,1,0,0,6,28,7,0,8,24224,25291,95.8,5.54,0.18901,0.08243,0.03662,0.01609
2022,15,4,63015,"Wolf of Walsh St","Jordan",1648,14003,"Gov Is In The Air","Luke",1669,-21,0,0,1,7,24,6,0,9,24037,24748,97.1,6.41,0.05043,0.0216,0.00958,0.0657
2022,15,2,11125,"Sloane Andreas","Simon",1734,10836,"Cumming for the DB","Anthony",1790,-56,0,0,1,8,12,3,0,12,23593,25838,91.3,7.9,1e-05,0,0,0.91289
2022,16,4,10883,"Love is Hind","Lester",2119,63015,"Wolf of Walsh St","Jordan",1741,378,1,0,0,1,44,11,0,5,27730,26064,106.4,1.54,0.98924,0.53923,0.28751,0
2022,16,3,14003,"Gov Is In The Air","Luke",1719,11125,"Sloane Andreas","Simon",1438,281,1,0,0,2,40,10,0,6,26388,25041,105.4,2.92,0.84328,0.36843,0.15934,0
2022,16,1,5535,"We're the Millers","Paul",1632,10836,"Cumming for the DB","Anthony",1780,-148,0,0,1,3,36,9,0,7,27551,26866,102.5,3.32,0.78801,0.41436,0.21864,0
2022,16,2,10834,"Dunkley's Donuts","Mark",1785,10882,"Take Me To Parish","James",1804,-19,0,0,1,4,36,9,0,7,27345,26485,103.2,3.43,0.76716,0.39948,0.2052,0
2022,16,1,10836,"Cumming for the DB","Anthony",1780,5535,"We're the Millers","Paul",1632,148,1,0,0,5,32,8,0,8,26604,26499,100.4,4.88,0.33663,0.1586,0.07582,2e-05
2022,16,2,10882,"Take Me To Parish","James",1804,10834,"Dunkley's Donuts","Mark",1785,19,1,0,0,6,32,8,0,8,26028,27076,96.1,5.2,0.26127,0.11366,0.05059,0.00102
2022,16,4,63015,"Wolf of Walsh St","Jordan",1741,10883,"Love is Hind","Lester",2119,-378,0,0,1,7,24,6,0,10,25778,26867,95.9,6.74,0.01441,0.00624,0.0029,0.04107
2022,16,3,11125,"Sloane Andreas","Simon",1438,14003,"Gov Is In The Air","Luke",1719,-281,0,0,1,8,12,3,0,13,25031,27557,90.8,7.96,0,0,0,0.95789
2022,17,4,10883,"Love is Hind","Lester",1812,11125,"Sloane Andreas","Simon",1741,71,1,0,0,1,48,12,0,5,29542,27805,106.2,1.37,0.9998,0.54566,0.29338,0
2022,17,2,14003,"Gov Is In The Air","Luke",1787,10836,"Cumming for the DB","Anthony",1688,99,1,0,0,2,44,11,0,6,28175,26729,105.4,2.46,0.9567,0.40741,0.17226,0
2022,17,1,5535,"We're the Millers","Paul",1866,10882,"Take Me To Parish","James",1829,37,1,0,0,3,40,10,0,7,29417,28695,102.5,2.79,0.95225,0.51837,0.27052,0
2022,17,3,10834,"Dunkley's Donuts","Mark",1746,63015,"Wolf of Walsh St","Jordan",1760,-14,0,0,1,4,36,9,0,8,29091,28245,103,3.93,0.72598,0.3658,0.18725,0
2022,17,2,10836,"Cumming for the DB","Anthony",1688,14003,"Gov Is In The Air","Luke",1787,-99,0,0,1,5,32,8,0,9,28292,28286,100,5.34,0.19921,0.09205,0.04407,0
2022,17,1,10882,"Take Me To Parish","James",1829,5535,"We're the Millers","Paul",1866,-37,0,0,1,6,32,8,0,9,27857,28942,96.3,5.62,0.14214,0.06127,0.02852,0
2022,17,3,63015,"Wolf of Walsh St","Jordan",1760,10834,"Dunkley's Donuts","Mark",1746,14,1,0,0,7,28,7,0,10,27538,28613,96.2,6.5,0.02392,0.00944,0.004,0.00456
2022,17,4,11125,"Sloane Andreas","Simon",1741,10883,"Love is Hind","Lester",1812,-71,0,0,1,8,12,3,0,14,26772,29369,91.2,8,0,0,0,0.99544
2022,18,3,10883,"Love is Hind","Lester",1942,10836,"Cumming for the DB","Anthony",1763,179,1,0,0,1,52,13,0,5,31484,29568,106.5,1.16,1,0.56851,0.3069,0
2022,18,1,5535,"We're the Millers","Paul",1794,14003,"Gov Is In The Air","Luke",1714,80,1,0,0,2,44,11,0,7,31211,30409,102.6,2.44,0.99296,0.54124,0.28135,0
2022,18,1,14003,"Gov Is In The Air","Luke",1714,5535,"We're the Millers","Paul",1794,-80,0,0,1,3,44,11,0,7,29889,28523,104.8,3.11,0.91039,0.37545,0.15672,0
2022,18,4,10834,"Dunkley's Donuts","Mark",1795,11125,"Sloane Andreas","Simon",1608,187,1,0,0,4,40,10,0,8,30886,29853,103.5,3.57,0.86363,0.41833,0.2122,0
2022,18,2,10882,"Take Me To Parish","James",1633,63015,"Wolf of Walsh St","Jordan",1476,157,1,0,0,5,36,9,0,9,29490,30418,96.9,5.2,0.17397,0.07068,0.0307,0
2022,18,3,10836,"Cumming for the DB","Anthony",1763,10883,"Love is Hind","Lester",1942,-179,0,0,1,6,32,8,0,10,30055,30228,99.4,5.72,0.05905,0.02579,0.01213,0
2022,18,2,63015,"Wolf of Walsh St","Jordan",1476,10882,"Take Me To Parish","James",1633,-157,0,0,1,7,28,7,0,11,29014,30246,95.9,6.78,0,0,0,0
2022,18,4,11125,"Sloane Andreas","Simon",1608,10834,"Dunkley's Donuts","Mark",1795,-187,0,0,1,8,12,3,0,15,28380,31164,91.1,8,0,0,0,1
2022,19,2,10883,"Love is Hind","Lester",1677,14003,"Gov Is In The Air","Luke",1811,-134,0,0,1,1,52,13,0,6,33161,31379,105.7,1.13,1,0.55218,0.30361,0
2022,19,2,14003,"Gov Is In The Air","Luke",1811,10883,"Love is Hind","Lester",1677,134,1,0,0,2,48,12,0,7,31700,30200,105,2.37,1,0.42731,0.18013,0
2022,19,1,5535,"We're the Millers","Paul",1564,63015,"Wolf of Walsh St","Jordan",1680,-116,0,0,1,3,44,11,0,8,32775,32089,102.1,2.81,0.99591,0.53698,0.27108,0
2022,19,4,10834,"Dunkley's Donuts","Mark",1650,10836,"Cumming for the DB","Anthony",1875,-225,0,0,1,4,40,10,0,9,32536,31728,102.5,3.85,0.85059,0.41917,0.21475,0
2022,19,4,10836,"Cumming for the DB","Anthony",1875,10834,"Dunkley's Donuts","Mark",1650,225,1,0,0,5,36,9,0,10,31930,31878,100.2,5.4,0.09047,0.0401,0.01939,0
2022,19,3,10882,"Take Me To Parish","James",1644,11125,"Sloane Andreas","Simon",1697,-53,0,0,1,6,36,9,0,10,31134,32115,96.9,5.69,0.06303,0.02426,0.01104,0
2022,19,1,63015,"Wolf of Walsh St","Jordan",1680,5535,"We're the Millers","Paul",1564,116,1,0,0,7,32,8,0,11,30694,31810,96.5,6.75,0,0,0,0
2022,19,3,11125,"Sloane Andreas","Simon",1697,10882,"Take Me To Parish","James",1644,53,1,0,0,8,16,4,0,15,30077,32808,91.7,8,0,0,0,1
2022,20,1,10883,"Love is Hind","Lester",1744,5535,"We're the Millers","Paul",1781,-37,0,0,1,1,52,13,0,7,34905,33160,105.3,1.07,1,0.56349,0.30947,0
2022,20,1,5535,"We're the Millers","Paul",1781,10883,"Love is Hind","Lester",1744,37,1,0,0,2,48,12,0,8,34556,33833,102.1,2.29,1,0.56211,0.28395,0
2022,20,3,14003,"Gov Is In The Air","Luke",1530,10834,"Dunkley's Donuts","Mark",1771,-241,0,0,1,3,48,12,0,8,33230,31971,103.9,3,1,0.40551,0.16275,0
2022,20,3,10834,"Dunkley's Donuts","Mark",1771,14003,"Gov Is In The Air","Luke",1530,241,1,0,0,4,44,11,0,9,34307,33258,103.2,3.64,1,0.46889,0.24383,0
2022,20,4,10836,"Cumming for the DB","Anthony",1677,10882,"Take Me To Parish","James",1677,0,0,1,0,5,38,9,1,10,33607,33555,100.2,5.25,0,0,0,0
2022,20,4,10882,"Take Me To Parish","James",1677,10836,"Cumming for the DB","Anthony",1677,0,0,1,0,6,38,9,1,10,32811,33792,97.1,5.75,0,0,0,0
2022,20,2,63015,"Wolf of Walsh St","Jordan",1758,11125,"Sloane Andreas","Simon",1903,-145,0,0,1,7,32,8,0,12,32452,33713,96.3,7,0,0,0,0
2022,20,2,11125,"Sloane Andreas","Simon",1903,63015,"Wolf of Walsh St","Jordan",1758,145,1,0,0,8,20,5,0,15,31980,34566,92.5,8,0,0,0,1
2022,21,2,10883,"Love is Hind","Lester",1824,10834,"Dunkley's Donuts","Mark",1811,13,1,0,0,1,56,14,0,7,36729,34971,105,1,1,0.54051,0.30762,0
2022,21,1,5535,"We're the Millers","Paul",1635,11125,"Sloane Andreas","Simon",1623,12,1,0,0,2,52,13,0,8,36191,35456,102.1,2,1,0.58075,0.28077,0
2022,21,4,14003,"Gov Is In The Air","Luke",1762,10882,"Take Me To Parish","James",1760,2,1,0,0,3,52,13,0,8,34992,33731,103.7,3,1,0.41925,0.16291,0
